,win_0,win_1,win_2,win_3,win_4,win_5,win_6,win_7,win_8,win_9,win_10,win_11,win_12,win_13,win_14,win_15,win_16,win_17,win_18,win_19
169,0.053,0.064,0.043,0.046,0.043,0.037,0.052,0.044,0.054,0.04,0.126,0.046,0.035,0.048,0.032,0.051,0.044,0.048,0.051,0.043
170,0.04,0.042,0.054,0.039,0.046,0.055,0.044,0.048,0.057,0.029,0.122,0.045,0.052,0.042,0.036,0.033,0.05,0.054,0.056,0.056
171,0.055,0.047,0.048,0.045,0.037,0.051,0.044,0.032,0.044,0.043,0.125,0.046,0.052,0.043,0.04,0.052,0.048,0.053,0.046,0.049
172,0.059,0.049,0.057,0.039,0.053,0.047,0.051,0.041,0.033,0.041,0.104,0.043,0.051,0.051,0.042,0.045,0.036,0.051,0.057,0.05
173,0.044,0.058,0.041,0.046,0.033,0.047,0.045,0.046,0.035,0.044,0.137,0.059,0.044,0.049,0.044,0.036,0.051,0.045,0.051,0.045
174,0.054,0.046,0.048,0.048,0.042,0.053,0.047,0.052,0.054,0.044,0.112,0.056,0.036,0.045,0.034,0.044,0.04,0.043,0.05,0.052
175,0.044,0.048,0.057,0.051,0.049,0.04,0.051,0.04,0.037,0.038,0.116,0.046,0.042,0.053,0.036,0.051,0.035,0.061,0.055,0.05
176,0.045,0.048,0.045,0.053,0.044,0.048,0.042,0.035,0.048,0.028,0.098,0.046,0.039,0.059,0.063,0.051,0.045,0.07,0.049,0.044
177,0.054,0.053,0.057,0.048,0.05,0.047,0.04,0.044,0.048,0.041,0.113,0.041,0.039,0.039,0.034,0.047,0.047,0.051,0.051,0.056
178,0.038,0.056,0.038,0.056,0.059,0.032,0.051,0.046,0.055,0.032,0.12,0.041,0.054,0.038,0.039,0.047,0.032,0.061,0.047,0.058
179,0.052,0.049,0.064,0.046,0.043,0.055,0.041,0.039,0.048,0.033,0.135,0.041,0.041,0.034,0.045,0.043,0.047,0.047,0.055,0.042
180,0.064,0.044,0.05,0.051,0.037,0.05,0.033,0.039,0.063,0.042,0.104,0.032,0.05,0.05,0.047,0.045,0.038,0.053,0.06,0.048
181,0.059,0.037,0.039,0.046,0.052,0.056,0.038,0.054,0.036,0.047,0.121,0.052,0.035,0.045,0.039,0.047,0.041,0.05,0.046,0.06
182,0.055,0.05,0.043,0.037,0.039,0.052,0.041,0.041,0.045,0.041,0.123,0.04,0.042,0.05,0.04,0.044,0.062,0.059,0.048,0.048
183,0.055,0.052,0.043,0.052,0.049,0.042,0.04,0.046,0.048,0.047,0.102,0.032,0.052,0.053,0.051,0.044,0.047,0.04,0.062,0.043
184,0.064,0.059,0.045,0.051,0.045,0.036,0.039,0.038,0.043,0.043,0.096,0.057,0.053,0.041,0.047,0.046,0.048,0.048,0.05,0.051
185,0.051,0.051,0.055,0.05,0.04,0.054,0.044,0.053,0.046,0.032,0.1,0.047,0.052,0.046,0.04,0.051,0.05,0.043,0.048,0.047
186,0.042,0.063,0.043,0.057,0.048,0.035,0.037,0.045,0.043,0.03,0.111,0.044,0.053,0.052,0.038,0.05,0.035,0.062,0.052,0.06
187,0.059,0.051,0.043,0.049,0.048,0.053,0.033,0.038,0.039,0.036,0.1,0.045,0.053,0.055,0.048,0.049,0.054,0.046,0.051,0.05
188,0.062,0.041,0.051,0.059,0.04,0.035,0.049,0.048,0.039,0.036,0.105,0.044,0.045,0.051,0.037,0.052,0.05,0.049,0.054,0.053
189,0.052,0.039,0.049,0.039,0.04,0.054,0.04,0.04,0.048,0.042,0.124,0.037,0.046,0.049,0.038,0.044,0.047,0.057,0.047,0.068
190,0.061,0.052,0.056,0.058,0.049,0.046,0.043,0.045,0.029,0.033,0.12,0.044,0.037,0.042,0.037,0.044,0.05,0.049,0.054,0.051
191,0.059,0.062,0.058,0.043,0.036,0.038,0.031,0.038,0.063,0.044,0.103,0.054,0.033,0.045,0.036,0.049,0.049,0.045,0.048,0.066
192,0.055,0.052,0.051,0.057,0.046,0.035,0.047,0.036,0.036,0.043,0.128,0.04,0.037,0.044,0.052,0.05,0.036,0.053,0.067,0.035
193,0.053,0.054,0.048,0.049,0.043,0.045,0.029,0.037,0.043,0.038,0.129,0.044,0.05,0.048,0.046,0.055,0.042,0.044,0.057,0.046
194,0.052,0.053,0.053,0.041,0.053,0.041,0.037,0.044,0.05,0.04,0.097,0.047,0.059,0.049,0.043,0.053,0.053,0.055,0.044,0.036
195,0.047,0.056,0.043,0.051,0.038,0.04,0.047,0.037,0.046,0.04,0.114,0.045,0.053,0.044,0.045,0.048,0.035,0.06,0.056,0.055
196,0.052,0.046,0.05,0.042,0.048,0.028,0.044,0.041,0.048,0.042,0.096,0.045,0.045,0.037,0.062,0.06,0.058,0.053,0.056,0.047
197,0.045,0.045,0.054,0.056,0.045,0.043,0.047,0.052,0.041,0.048,0.105,0.034,0.056,0.04,0.043,0.044,0.046,0.051,0.052,0.053
198,0.047,0.045,0.051,0.054,0.042,0.047,0.036,0.028,0.04,0.037,0.109,0.055,0.049,0.054,0.054,0.039,0.054,0.047,0.063,0.049
199,0.045,0.034,0.052,0.053,0.044,0.037,0.049,0.052,0.045,0.05,0.108,0.049,0.059,0.047,0.042,0.036,0.043,0.047,0.056,0.052
200,0.055,0.055,0.057,0.059,0.041,0.031,0.045,0.056,0.049,0.038,0.115,0.036,0.046,0.047,0.046,0.04,0.038,0.046,0.044,0.056
201,0.048,0.057,0.045,0.045,0.041,0.043,0.036,0.04,0.048,0.042,0.122,0.04,0.051,0.043,0.035,0.056,0.047,0.056,0.053,0.052
202,0.048,0.057,0.045,0.043,0.052,0.037,0.031,0.047,0.047,0.046,0.108,0.037,0.042,0.046,0.056,0.039,0.045,0.054,0.068,0.052
203,0.057,0.056,0.037,0.063,0.045,0.037,0.045,0.046,0.053,0.037,0.104,0.032,0.041,0.052,0.047,0.039,0.048,0.043,0.053,0.065
204,0.046,0.044,0.04,0.044,0.053,0.05,0.048,0.044,0.044,0.046,0.109,0.05,0.043,0.038,0.049,0.04,0.058,0.047,0.065,0.042
205,0.048,0.047,0.045,0.059,0.036,0.031,0.042,0.051,0.054,0.041,0.121,0.042,0.048,0.051,0.038,0.049,0.043,0.051,0.046,0.057
206,0.064,0.044,0.051,0.044,0.046,0.042,0.039,0.049,0.052,0.035,0.106,0.043,0.04,0.048,0.04,0.051,0.049,0.041,0.048,0.068
207,0.051,0.063,0.061,0.039,0.055,0.043,0.045,0.035,0.053,0.038,0.113,0.043,0.034,0.042,0.045,0.05,0.046,0.046,0.047,0.051
208,0.043,0.048,0.061,0.049,0.056,0.044,0.051,0.034,0.039,0.034,0.1,0.037,0.046,0.053,0.05,0.05,0.054,0.049,0.042,0.06
209,0.058,0.044,0.044,0.052,0.044,0.044,0.048,0.035,0.047,0.043,0.121,0.041,0.048,0.042,0.058,0.05,0.036,0.038,0.061,0.046
210,0.05,0.048,0.071,0.058,0.048,0.048,0.04,0.045,0.035,0.036,0.093,0.044,0.042,0.054,0.033,0.039,0.054,0.046,0.063,0.053
211,0.046,0.053,0.067,0.047,0.043,0.036,0.051,0.049,0.043,0.048,0.1,0.048,0.044,0.043,0.041,0.05,0.054,0.043,0.042,0.052
212,0.058,0.046,0.059,0.04,0.045,0.036,0.042,0.047,0.044,0.05,0.113,0.041,0.046,0.039,0.044,0.052,0.042,0.05,0.057,0.049
213,0.049,0.046,0.062,0.045,0.037,0.04,0.042,0.043,0.045,0.051,0.116,0.031,0.045,0.055,0.045,0.049,0.041,0.048,0.055,0.055
214,0.073,0.055,0.053,0.045,0.055,0.038,0.044,0.036,0.038,0.041,0.085,0.033,0.057,0.039,0.056,0.054,0.051,0.046,0.053,0.048
215,0.047,0.057,0.048,0.061,0.041,0.042,0.038,0.032,0.046,0.039,0.11,0.045,0.04,0.05,0.049,0.052,0.04,0.047,0.055,0.061
216,0.053,0.054,0.047,0.055,0.044,0.038,0.04,0.041,0.043,0.043,0.12,0.043,0.049,0.048,0.023,0.038,0.041,0.06,0.065,0.055
217,0.047,0.057,0.049,0.048,0.051,0.047,0.053,0.047,0.036,0.044,0.109,0.055,0.042,0.045,0.036,0.038,0.048,0.041,0.052,0.055
218,0.034,0.059,0.038,0.034,0.037,0.049,0.041,0.038,0.042,0.04,0.113,0.054,0.055,0.055,0.038,0.05,0.046,0.056,0.066,0.055
219,0.046,0.047,0.057,0.051,0.047,0.043,0.04,0.046,0.057,0.042,0.107,0.038,0.037,0.046,0.035,0.048,0.05,0.054,0.054,0.055
220,0.048,0.048,0.035,0.043,0.051,0.043,0.048,0.045,0.061,0.042,0.113,0.041,0.049,0.057,0.042,0.045,0.056,0.036,0.055,0.042
221,0.046,0.054,0.043,0.036,0.043,0.043,0.036,0.046,0.044,0.035,0.111,0.056,0.056,0.053,0.041,0.046,0.049,0.063,0.051,0.048
222,0.054,0.053,0.04,0.04,0.043,0.041,0.035,0.041,0.048,0.042,0.098,0.046,0.051,0.049,0.051,0.047,0.05,0.048,0.059,0.064
223,0.045,0.042,0.039,0.051,0.047,0.042,0.045,0.049,0.05,0.042,0.118,0.056,0.055,0.042,0.044,0.032,0.046,0.046,0.051,0.058
224,0.053,0.046,0.048,0.049,0.049,0.046,0.061,0.047,0.049,0.041,0.095,0.042,0.052,0.048,0.045,0.042,0.053,0.045,0.047,0.042
225,0.041,0.044,0.054,0.048,0.05,0.04,0.052,0.041,0.035,0.037,0.111,0.04,0.051,0.045,0.055,0.044,0.053,0.054,0.056,0.049
226,0.072,0.03,0.039,0.058,0.042,0.048,0.046,0.039,0.04,0.041,0.109,0.037,0.058,0.043,0.054,0.045,0.05,0.048,0.05,0.051
227,0.063,0.05,0.052,0.058,0.036,0.042,0.042,0.037,0.043,0.041,0.119,0.037,0.047,0.052,0.039,0.039,0.047,0.044,0.054,0.058
228,0.05,0.048,0.038,0.052,0.05,0.059,0.05,0.044,0.041,0.036,0.113,0.044,0.048,0.051,0.045,0.051,0.045,0.051,0.041,0.043
229,0.048,0.05,0.049,0.057,0.037,0.052,0.048,0.038,0.038,0.043,0.113,0.053,0.049,0.051,0.04,0.04,0.045,0.056,0.053,0.04
230,0.058,0.056,0.052,0.044,0.037,0.037,0.056,0.046,0.052,0.046,0.098,0.033,0.04,0.04,0.051,0.042,0.036,0.053,0.062,0.061
231,0.05,0.052,0.048,0.043,0.039,0.038,0.045,0.045,0.052,0.04,0.118,0.046,0.054,0.042,0.039,0.05,0.036,0.049,0.05,0.064
232,0.054,0.054,0.036,0.052,0.042,0.047,0.04,0.042,0.05,0.052,0.108,0.049,0.043,0.053,0.043,0.04,0.055,0.048,0.048,0.044
233,0.041,0.04,0.043,0.048,0.034,0.043,0.048,0.039,0.043,0.051,0.125,0.049,0.051,0.043,0.047,0.049,0.055,0.056,0.052,0.043
234,0.055,0.042,0.041,0.045,0.042,0.045,0.054,0.042,0.056,0.046,0.115,0.04,0.055,0.047,0.027,0.047,0.043,0.046,0.052,0.06
235,0.046,0.067,0.042,0.043,0.041,0.044,0.036,0.038,0.036,0.038,0.128,0.043,0.035,0.052,0.048,0.046,0.047,0.049,0.066,0.055
236,0.05,0.049,0.034,0.058,0.05,0.042,0.041,0.05,0.053,0.037,0.103,0.04,0.049,0.037,0.039,0.044,0.056,0.057,0.051,0.06
237,0.045,0.062,0.06,0.062,0.042,0.032,0.029,0.039,0.043,0.038,0.113,0.046,0.058,0.045,0.045,0.038,0.046,0.055,0.045,0.057
238,0.041,0.047,0.058,0.06,0.047,0.049,0.034,0.045,0.038,0.039,0.111,0.048,0.042,0.042,0.038,0.049,0.042,0.058,0.056,0.056
239,0.051,0.045,0.048,0.042,0.039,0.053,0.046,0.051,0.042,0.038,0.113,0.039,0.05,0.038,0.044,0.055,0.051,0.05,0.057,0.048
240,0.054,0.051,0.051,0.038,0.04,0.051,0.05,0.037,0.041,0.046,0.108,0.044,0.05,0.043,0.051,0.052,0.052,0.046,0.051,0.044
241,0.051,0.037,0.046,0.049,0.041,0.046,0.042,0.04,0.054,0.043,0.118,0.046,0.053,0.054,0.045,0.043,0.044,0.044,0.052,0.052
242,0.037,0.038,0.057,0.043,0.048,0.047,0.043,0.033,0.052,0.054,0.091,0.038,0.054,0.049,0.043,0.048,0.038,0.062,0.062,0.063
243,0.054,0.041,0.035,0.068,0.04,0.051,0.042,0.038,0.052,0.048,0.118,0.04,0.042,0.045,0.039,0.048,0.051,0.047,0.059,0.042
244,0.069,0.053,0.05,0.04,0.045,0.033,0.047,0.047,0.043,0.044,0.108,0.04,0.053,0.042,0.045,0.047,0.053,0.04,0.042,0.059
245,0.049,0.056,0.046,0.039,0.049,0.051,0.041,0.039,0.037,0.044,0.102,0.048,0.042,0.038,0.052,0.047,0.054,0.053,0.066,0.047
246,0.048,0.045,0.061,0.045,0.048,0.051,0.041,0.043,0.043,0.042,0.103,0.043,0.045,0.038,0.04,0.04,0.064,0.047,0.057,0.056
247,0.059,0.046,0.05,0.039,0.048,0.033,0.03,0.056,0.049,0.043,0.117,0.048,0.058,0.04,0.05,0.045,0.047,0.039,0.051,0.052
248,0.065,0.044,0.054,0.042,0.043,0.05,0.042,0.041,0.04,0.052,0.091,0.042,0.047,0.053,0.029,0.051,0.037,0.064,0.063,0.05
249,0.059,0.041,0.044,0.055,0.043,0.041,0.042,0.048,0.046,0.032,0.128,0.038,0.035,0.049,0.035,0.055,0.052,0.057,0.055,0.045
250,0.054,0.043,0.054,0.05,0.041,0.048,0.04,0.048,0.055,0.045,0.116,0.039,0.045,0.044,0.042,0.039,0.043,0.044,0.047,0.063
251,0.049,0.056,0.039,0.057,0.05,0.033,0.042,0.032,0.039,0.04,0.122,0.047,0.045,0.045,0.052,0.061,0.049,0.052,0.043,0.047
252,0.049,0.034,0.055,0.053,0.034,0.048,0.06,0.044,0.049,0.036,0.105,0.031,0.051,0.053,0.035,0.039,0.046,0.066,0.059,0.053
253,0.043,0.049,0.045,0.056,0.037,0.04,0.045,0.053,0.044,0.039,0.095,0.049,0.049,0.046,0.062,0.051,0.05,0.045,0.046,0.056
254,0.066,0.037,0.057,0.047,0.046,0.044,0.042,0.048,0.043,0.041,0.128,0.037,0.039,0.043,0.052,0.041,0.046,0.051,0.046,0.046
255,0.056,0.051,0.051,0.061,0.038,0.047,0.051,0.043,0.042,0.041,0.09,0.047,0.047,0.05,0.041,0.047,0.048,0.051,0.052,0.046
256,0.057,0.043,0.054,0.058,0.053,0.038,0.039,0.05,0.047,0.032,0.111,0.045,0.052,0.05,0.047,0.039,0.044,0.044,0.046,0.051
257,0.051,0.048,0.053,0.062,0.04,0.045,0.047,0.038,0.038,0.049,0.094,0.043,0.043,0.049,0.047,0.037,0.043,0.059,0.061,0.053
258,0.07,0.036,0.058,0.055,0.035,0.038,0.043,0.047,0.042,0.041,0.108,0.053,0.055,0.038,0.049,0.038,0.042,0.048,0.051,0.053
259,0.059,0.066,0.062,0.059,0.035,0.04,0.051,0.032,0.043,0.044,0.118,0.042,0.047,0.036,0.051,0.039,0.045,0.04,0.045,0.046
260,0.048,0.055,0.045,0.053,0.045,0.06,0.035,0.036,0.039,0.038,0.09,0.049,0.056,0.036,0.038,0.048,0.052,0.069,0.057,0.051
261,0.065,0.056,0.044,0.051,0.045,0.051,0.043,0.04,0.034,0.038,0.123,0.033,0.057,0.043,0.048,0.046,0.045,0.044,0.052,0.042
262,0.056,0.049,0.056,0.051,0.049,0.041,0.031,0.041,0.036,0.037,0.116,0.042,0.057,0.046,0.042,0.056,0.044,0.045,0.053,0.052
263,0.051,0.043,0.055,0.045,0.045,0.039,0.048,0.044,0.043,0.048,0.112,0.035,0.043,0.051,0.043,0.05,0.044,0.05,0.058,0.053
264,0.049,0.042,0.047,0.043,0.047,0.042,0.048,0.037,0.042,0.042,0.111,0.047,0.046,0.053,0.06,0.048,0.055,0.052,0.037,0.052
265,0.054,0.056,0.042,0.048,0.041,0.047,0.044,0.036,0.038,0.052,0.118,0.041,0.045,0.039,0.048,0.039,0.052,0.051,0.054,0.055
266,0.048,0.045,0.042,0.053,0.045,0.056,0.048,0.04,0.049,0.039,0.097,0.046,0.052,0.042,0.037,0.041,0.052,0.048,0.072,0.048
267,0.06,0.051,0.045,0.059,0.054,0.05,0.035,0.037,0.045,0.049,0.115,0.036,0.036,0.053,0.036,0.04,0.049,0.065,0.041,0.044
268,0.044,0.055,0.054,0.039,0.037,0.049,0.034,0.038,0.053,0.043,0.102,0.046,0.047,0.049,0.048,0.044,0.053,0.058,0.057,0.05
269,0.047,0.044,0.057,0.036,0.04,0.05,0.043,0.037,0.044,0.037,0.14,0.049,0.037,0.046,0.036,0.048,0.047,0.05,0.057,0.055
270,0.06,0.055,0.051,0.058,0.044,0.035,0.042,0.045,0.061,0.037,0.109,0.035,0.042,0.052,0.04,0.036,0.045,0.06,0.049,0.044
271,0.054,0.049,0.047,0.043,0.049,0.049,0.042,0.043,0.049,0.038,0.098,0.045,0.05,0.043,0.046,0.047,0.052,0.056,0.054,0.046
272,0.039,0.052,0.049,0.044,0.053,0.039,0.056,0.042,0.044,0.041,0.103,0.042,0.044,0.039,0.051,0.054,0.054,0.06,0.05,0.044
273,0.049,0.051,0.05,0.05,0.035,0.038,0.043,0.039,0.039,0.039,0.114,0.04,0.059,0.033,0.057,0.053,0.057,0.048,0.049,0.057
274,0.054,0.042,0.057,0.046,0.05,0.041,0.035,0.048,0.046,0.046,0.116,0.048,0.044,0.048,0.042,0.04,0.056,0.053,0.042,0.046
275,0.059,0.054,0.041,0.052,0.043,0.045,0.037,0.039,0.042,0.036,0.099,0.04,0.057,0.05,0.045,0.043,0.057,0.055,0.054,0.052
276,0.046,0.05,0.051,0.045,0.049,0.046,0.043,0.048,0.044,0.046,0.117,0.063,0.042,0.044,0.046,0.04,0.042,0.061,0.048,0.029
277,0.051,0.051,0.042,0.039,0.045,0.043,0.046,0.043,0.055,0.037,0.105,0.04,0.056,0.036,0.055,0.05,0.041,0.048,0.064,0.053
278,0.044,0.039,0.05,0.044,0.041,0.039,0.054,0.042,0.047,0.048,0.119,0.042,0.047,0.053,0.041,0.047,0.035,0.057,0.043,0.068
279,0.054,0.057,0.043,0.049,0.039,0.055,0.042,0.04,0.045,0.032,0.097,0.045,0.039,0.056,0.048,0.051,0.044,0.062,0.051,0.051
280,0.05,0.038,0.034,0.069,0.048,0.034,0.044,0.04,0.044,0.042,0.119,0.051,0.049,0.054,0.039,0.043,0.046,0.048,0.054,0.054
281,0.053,0.049,0.054,0.048,0.04,0.05,0.036,0.038,0.046,0.039,0.092,0.05,0.052,0.055,0.05,0.049,0.046,0.059,0.036,0.058
282,0.05,0.058,0.046,0.056,0.047,0.048,0.045,0.043,0.047,0.044,0.106,0.044,0.05,0.045,0.038,0.043,0.04,0.049,0.048,0.053
283,0.053,0.049,0.055,0.053,0.046,0.041,0.03,0.039,0.061,0.043,0.119,0.033,0.059,0.04,0.04,0.045,0.047,0.048,0.052,0.047
284,0.055,0.061,0.042,0.035,0.049,0.058,0.041,0.047,0.051,0.04,0.103,0.042,0.049,0.044,0.037,0.049,0.044,0.053,0.049,0.051
285,0.057,0.043,0.052,0.045,0.043,0.053,0.042,0.039,0.045,0.045,0.091,0.046,0.044,0.042,0.044,0.045,0.047,0.059,0.065,0.053
286,0.061,0.053,0.047,0.043,0.048,0.045,0.051,0.041,0.049,0.037,0.109,0.051,0.043,0.043,0.044,0.042,0.045,0.047,0.047,0.054
287,0.062,0.042,0.054,0.055,0.048,0.039,0.044,0.035,0.04,0.04,0.114,0.039,0.053,0.038,0.058,0.053,0.036,0.062,0.039,0.049
288,0.054,0.054,0.04,0.048,0.044,0.039,0.042,0.044,0.042,0.046,0.118,0.042,0.047,0.041,0.047,0.058,0.052,0.051,0.049,0.042
289,0.06,0.056,0.056,0.043,0.048,0.044,0.046,0.034,0.053,0.035,0.106,0.036,0.055,0.048,0.035,0.046,0.045,0.043,0.05,0.061
290,0.051,0.044,0.047,0.048,0.046,0.037,0.049,0.045,0.035,0.054,0.119,0.047,0.05,0.04,0.051,0.036,0.041,0.055,0.051,0.054
291,0.055,0.053,0.046,0.059,0.037,0.044,0.038,0.047,0.04,0.044,0.087,0.039,0.064,0.049,0.051,0.047,0.053,0.049,0.05,0.048
292,0.035,0.057,0.055,0.053,0.053,0.047,0.039,0.048,0.044,0.04,0.105,0.047,0.046,0.049,0.047,0.035,0.056,0.048,0.041,0.055
293,0.065,0.051,0.043,0.053,0.041,0.039,0.04,0.037,0.04,0.041,0.118,0.04,0.048,0.046,0.039,0.058,0.043,0.054,0.052,0.052
294,0.054,0.047,0.048,0.044,0.051,0.042,0.06,0.04,0.04,0.042,0.115,0.036,0.039,0.049,0.042,0.058,0.049,0.043,0.044,0.057
295,0.051,0.044,0.054,0.058,0.047,0.042,0.039,0.053,0.04,0.029,0.116,0.036,0.046,0.047,0.045,0.044,0.056,0.054,0.055,0.044
296,0.058,0.063,0.045,0.049,0.051,0.05,0.036,0.035,0.049,0.031,0.102,0.033,0.053,0.041,0.046,0.043,0.049,0.061,0.048,0.057
297,0.051,0.049,0.046,0.063,0.037,0.034,0.048,0.044,0.03,0.039,0.103,0.053,0.058,0.05,0.04,0.036,0.049,0.056,0.061,0.053
298,0.049,0.048,0.039,0.038,0.05,0.05,0.045,0.045,0.046,0.038,0.11,0.042,0.06,0.043,0.043,0.051,0.048,0.063,0.046,0.046
299,0.061,0.039,0.045,0.045,0.042,0.036,0.06,0.042,0.05,0.043,0.107,0.048,0.044,0.047,0.051,0.026,0.047,0.054,0.054,0.059
300,0.059,0.039,0.049,0.05,0.05,0.039,0.045,0.04,0.05,0.049,0.098,0.057,0.046,0.045,0.04,0.037,0.047,0.054,0.055,0.051
301,0.045,0.041,0.059,0.053,0.044,0.05,0.049,0.036,0.041,0.041,0.117,0.05,0.059,0.046,0.043,0.042,0.042,0.045,0.043,0.054
302,0.052,0.056,0.043,0.046,0.048,0.038,0.053,0.05,0.046,0.044,0.097,0.035,0.054,0.032,0.049,0.05,0.045,0.053,0.052,0.057
303,0.053,0.054,0.054,0.048,0.036,0.042,0.03,0.047,0.053,0.059,0.089,0.048,0.043,0.046,0.062,0.054,0.037,0.047,0.052,0.046
304,0.056,0.056,0.046,0.04,0.041,0.056,0.026,0.042,0.046,0.044,0.118,0.043,0.052,0.043,0.044,0.043,0.047,0.048,0.043,0.066
305,0.057,0.043,0.048,0.049,0.05,0.053,0.039,0.039,0.043,0.035,0.118,0.049,0.05,0.037,0.05,0.048,0.041,0.05,0.044,0.057
306,0.047,0.042,0.05,0.05,0.036,0.052,0.031,0.045,0.045,0.038,0.109,0.044,0.052,0.046,0.048,0.051,0.041,0.059,0.047,0.067
307,0.056,0.047,0.037,0.054,0.049,0.048,0.055,0.048,0.048,0.034,0.096,0.033,0.054,0.043,0.047,0.052,0.052,0.048,0.052,0.047
308,0.059,0.05,0.052,0.038,0.048,0.044,0.04,0.043,0.037,0.056,0.103,0.04,0.054,0.047,0.043,0.043,0.047,0.036,0.063,0.057
309,0.047,0.047,0.045,0.055,0.04,0.045,0.034,0.044,0.033,0.047,0.092,0.035,0.054,0.053,0.058,0.055,0.053,0.052,0.051,0.06
310,0.052,0.055,0.053,0.051,0.042,0.043,0.043,0.046,0.047,0.04,0.1,0.044,0.054,0.049,0.039,0.047,0.047,0.052,0.054,0.042
311,0.054,0.04,0.046,0.044,0.044,0.035,0.048,0.056,0.037,0.047,0.133,0.044,0.045,0.048,0.049,0.034,0.04,0.058,0.049,0.049
312,0.053,0.041,0.049,0.046,0.038,0.04,0.037,0.05,0.057,0.046,0.094,0.042,0.05,0.046,0.048,0.052,0.058,0.04,0.051,0.062
313,0.047,0.052,0.046,0.036,0.039,0.051,0.045,0.049,0.036,0.035,0.109,0.042,0.041,0.054,0.046,0.043,0.045,0.063,0.064,0.057
314,0.054,0.039,0.046,0.047,0.038,0.036,0.049,0.041,0.048,0.039,0.097,0.044,0.059,0.051,0.035,0.049,0.051,0.067,0.052,0.058
315,0.06,0.047,0.046,0.038,0.044,0.054,0.038,0.047,0.04,0.049,0.109,0.041,0.044,0.056,0.041,0.055,0.039,0.05,0.057,0.045
316,0.046,0.05,0.058,0.041,0.033,0.045,0.039,0.05,0.038,0.036,0.113,0.043,0.049,0.047,0.048,0.058,0.044,0.063,0.041,0.058
317,0.047,0.053,0.057,0.044,0.045,0.044,0.046,0.044,0.056,0.044,0.105,0.041,0.046,0.041,0.037,0.055,0.036,0.056,0.049,0.054
318,0.04,0.05,0.039,0.052,0.046,0.053,0.036,0.043,0.046,0.043,0.101,0.047,0.043,0.048,0.05,0.05,0.059,0.047,0.05,0.057
319,0.042,0.042,0.046,0.042,0.044,0.066,0.042,0.037,0.046,0.043,0.107,0.043,0.04,0.048,0.05,0.048,0.045,0.057,0.05,0.062
320,0.044,0.05,0.038,0.046,0.047,0.046,0.036,0.032,0.051,0.036,0.117,0.044,0.046,0.053,0.046,0.055,0.047,0.055,0.054,0.057
321,0.048,0.043,0.057,0.047,0.038,0.035,0.048,0.041,0.043,0.037,0.091,0.051,0.053,0.037,0.06,0.051,0.052,0.076,0.047,0.045
322,0.059,0.054,0.042,0.047,0.041,0.042,0.047,0.037,0.042,0.033,0.114,0.051,0.045,0.041,0.044,0.047,0.051,0.055,0.046,0.062
323,0.051,0.046,0.058,0.037,0.06,0.041,0.039,0.039,0.041,0.034,0.107,0.041,0.049,0.043,0.056,0.058,0.045,0.044,0.06,0.051
324,0.045,0.037,0.048,0.053,0.045,0.035,0.048,0.048,0.053,0.037,0.105,0.041,0.052,0.044,0.042,0.049,0.048,0.045,0.057,0.068
325,0.05,0.059,0.044,0.046,0.043,0.046,0.039,0.035,0.042,0.044,0.101,0.054,0.048,0.049,0.047,0.052,0.052,0.046,0.039,0.064
326,0.057,0.049,0.056,0.04,0.037,0.04,0.045,0.042,0.051,0.045,0.108,0.046,0.04,0.046,0.035,0.043,0.057,0.044,0.05,0.069
327,0.048,0.052,0.054,0.049,0.046,0.032,0.059,0.046,0.047,0.047,0.107,0.052,0.047,0.042,0.038,0.045,0.049,0.037,0.055,0.048
328,0.051,0.054,0.043,0.058,0.047,0.043,0.041,0.055,0.045,0.039,0.119,0.048,0.045,0.041,0.051,0.044,0.039,0.049,0.045,0.043
329,0.061,0.047,0.056,0.055,0.044,0.042,0.043,0.044,0.044,0.034,0.098,0.05,0.048,0.043,0.042,0.038,0.054,0.052,0.046,0.059
330,0.048,0.04,0.052,0.043,0.044,0.048,0.063,0.056,0.051,0.038,0.109,0.039,0.043,0.048,0.039,0.042,0.043,0.049,0.056,0.049
331,0.057,0.05,0.041,0.05,0.061,0.043,0.041,0.049,0.042,0.028,0.109,0.048,0.046,0.053,0.034,0.042,0.042,0.043,0.058,0.063
332,0.045,0.049,0.046,0.05,0.048,0.036,0.033,0.039,0.047,0.052,0.112,0.047,0.048,0.047,0.053,0.046,0.046,0.039,0.06,0.057
333,0.049,0.051,0.06,0.05,0.039,0.046,0.038,0.045,0.051,0.037,0.123,0.045,0.051,0.044,0.027,0.045,0.047,0.055,0.053,0.044
334,0.057,0.046,0.048,0.042,0.047,0.037,0.042,0.034,0.028,0.054,0.119,0.052,0.047,0.046,0.049,0.047,0.045,0.052,0.061,0.047
335,0.053,0.053,0.039,0.057,0.052,0.041,0.042,0.039,0.055,0.037,0.104,0.044,0.032,0.043,0.05,0.052,0.052,0.045,0.06,0.05
336,0.044,0.035,0.035,0.065,0.041,0.042,0.035,0.04,0.044,0.043,0.132,0.036,0.054,0.064,0.04,0.045,0.046,0.053,0.056,0.05
337,0.052,0.057,0.046,0.045,0.039,0.042,0.038,0.051,0.049,0.04,0.112,0.039,0.046,0.047,0.042,0.051,0.035,0.057,0.05,0.062
